4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4
3,75994|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|3,78394|4
3,56240123610957|3,60300963086005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60337173710005|3,60423597710005|3,99956788
3,39592452856067|3,44845399428746|3,44934090610852|3,44934612505985|3,44934612505985|3,44934612505985|3,44934612505985|3,44934612505985|3,44934612505985|3,44934612505985|3,44934612505985|3,44934612505985|3,44934612505985|3,44934958201985|3,45165871307585|3,9987772161942
3,25301909804981|3,31433630470996|3,31581391227717|3,31583061101872|3,31583068302655|3,31583068302655|3,31583068302655|3,31583068302655|3,31583068302655|3,31583068302655|3,31583068302655|3,31583068302655|3,31583069685439|3,3158428897846|3,32000596850628|3,99768297918796
3,12853585661563|3,19645924846901|3,19854445986361|3,19857851551471|3,19857879935683|3,19857880031189|3,19857880031189|3,19857880031189|3,19857880031189|3,19857880031189|3,19857880031189|3,1985788003672|3,19857886111443|3,19860607321113|3,20492165505753|3,9963276251666
3,01879398318283|3,09175465814673|3,09443919300115|3,09449566986755|3,09449635400896|3,09449635847641|3,09449635848863|3,09449635848863|3,09449635848863|3,09449635848863|3,09449635848885|3,09449635878025|3,09449652079587|3,09454560014723|3,10323748183658|3,99474481322638
2,92107813350189|2,99791763073322|3,00118042487426|3,00126351481418|3,00126481803951|3,00126483045291|3,001264830519|3,00126483051915|3,00126483051915|3,00126483051915|3,00126483052051|3,0012648314259|3,0012651708179|3,00134328071905|3,01258260987389|3,9929617985636
2,83333267855774|2,91317669355419|2,91699057866109|2,9171036725908|2,9171058298517|2,91710585654381|2,91710585675164|2,91710585675257|2,91710585675257|2,91710585675258|2,91710585675741|2,91710585892069|2,91710647339234|2,91722094369676|2,93114053374427|3,99100104018622
2,75396730027361|2,8361437438591|2,84047911440471|2,84062491167253|2,84062816399728|2,84062821308248|2,84062821358014|2,84062821358339|2,8406282135834|2,84062821358343|2,84062821359641|2,84062821799237|2,84062922638302|2,84078746149419|2,85749141993518|3,98888131917334
2,68172874375088|2,76571283540597|2,77053967294673|2,77072029244493|2,77072488005291|2,77072496124259|2,77072496224879|2,77072496225738|2,77072496225743|2,7707249622575|2,77072496228679|2,77072497028191|2,77072651198349|2,77093593197733|2,79050634961262|3,98661853937486
2,61561353803564|2,70098998947421|2,7062789669927|2,70649604710323|2,70650220486469|2,70650232925891|2,70650233107024|2,70650233108917|2,70650233108931|2,7065023310895|2,70650233114801|2,70650234455757|2,70650457888724|2,7067725807315|2,72927431052546|3,98422631499534
2,55480699427591|2,64124333788651|2,64696639910773|2,64722118306928|2,64722913762384|2,64722931750345|2,64722932049867|2,64722932053551|2,64722932053585|2,64722932053625|2,64722932064314|2,64722934178484|2,64723244735182|2,6475663787083|2,67305053392809|3,9817164109864
2,49863957419978|2,58586695770215|2,59199759346557|2,59229100050058|2,5923009685274|2,59230121715885|2,59230122180102|2,5923012218664|2,5923012218671|2,5923012218679|2,59230122205015|2,59230125379467|2,59230542787821|2,59271256900765|2,62121913926698|3,97909907923228
2,44655504566144|2,53435414797007|2,54086749744105|2,54120018130007|2,54121236857799|2,54121270003637|2,54121270687318|2,5412127069813|2,54121270698262|2,54121270698409|2,54121270727826|2,54121275309699|2,54121821104264|2,54170576206079|2,57326560720202|3,97638331935235
2,39808682246626|2,48627735626151|2,4931502078178|2,49352260469978|2,4935372057033|2,49353763471527|2,49353764437813|2,49353764454715|2,49353764454947|2,49353764455202|2,49353764500609|2,4935377090164|2,49354468365252|2,49411975540317|2,52875615118363|3,97357708392805
2,35284010359885|2,44127287693765|2,44848361311096|2,44889598081368|2,44891317866763|2,44891372047405|2,44891373367612|2,44891373392858|2,44891373393241|2,4489137339366|2,44891373461194|2,44891382162004|2,44892256269451|2,44959217012049|2,48732202486113|3,97068744206256
2,31047819708088|2,39902903143509|2,40655754441342|2,40700999432739|2,4070299609973|2,40703063123399|2,40703064876764|2,40703064913076|2,4070306491368|2,40703064914342|2,40703065011687|2,40703076565849|2,4070415392943|2,40781259656897|2,44864742209377|3,96772071122816
2,27071191281413|2,35927692816642|2,36710452170057|2,3675970449936|2,36761994162666|2,36762075622172|2,3676207789555|2,36762077946148|2,36762077947061|2,3676207794807|2,36762078084674|2,36762093122578|2,36763401939392|2,36851333631783|2,4124600325566|3,96468256464989
2,23329123949484|2,32178315988582|2,32989244700097|2,33042493609569|2,3304509134534|2,33045188853919|2,33045191741442|2,33045191810068|2,33045191811401|2,33045191812896|2,33045192000196|2,33045211232721|2,33046781233529|2,33146209165905|2,37852358794051|3,9615781195857
2,19799874423717|2,28634397451004|2,29471877649576|2,29529104273188|2,29532024167409|2,29532139351185|2,29532142953921|2,29532143044857|2,29532143046747|2,29532143048903|2,29532143300561|2,29532167522563|2,29534029922065|2,2964561346585|2,34663191936053|3,95841201052241
2,16464428739444|2,25278057938955|2,26140582913449|2,26201761733362|2,26205016932632|2,26205151424201|2,26205155849785|2,26205155967874|2,26205155970484|2,26205155973523|2,26205156305671|2,26205186399289|2,26207373847696|2,2633176132444|2,31660417543927|3,95518845034009
2,13306075269936|2,22093532667992|2,2297969779422|2,23044797845208|2,23048400608019|2,23048556040985|2,23048561403267|2,23048561553921|2,23048561557445|2,23048561561644|2,23048561993128|2,23048598930932|2,23051145466698|2,23188974042323|2,28828094139269|3,95191128179029
2,10310056927789|2,19066859030419|2,19975353360889|2,2004433922904|2,20048300976337|2,20048478980673|2,20048485399357|2,20048485588568|2,20048485593236|2,20048485598933|2,20048486151575|2,2004853099954|2,20051472003173|2,20203367614|2,26152106444041|3,94858402110949
2,07463285712136|2,16185619063502|2,17115217594962|2,17188050247954|2,17192381612164|2,17192583810282|2,17192591410578|2,17192591644929|2,17192591651004|2,1719259165861|2,17192592357466|2,17192646277798|2,17196018426651|2,17362595730812|2,23619903797165|3,94520989519615
2,04754106772527|2,13438725656962|2,14388282259168|2,14464919738219|2,14469630610246|2,14469858613675|2,14469867525962|2,14469867812626|2,14469867820412|2,1446986783042|2,14469868704051|2,14469932957855|2,14473774181845|2,14655636531258|2,21220283146108|3,94179187348171
2,02172102120412|2,10816243960061|2,11784684931567|2,11865082929382|2,11870182503304|2,11870437909888|2,11870448269382|2,11870448616132|2,11870448625972|2,11870448638969|2,11870449719715|2,11870525669511|2,1187487510769|2,12072614536992|2,18943207877455|3,93833269539766
1,99707926326585|2,08309241320548|2,09295559528456|2,09379671872932|2,09385168688244|2,09385453079787|2,09385465026231|2,09385465441437|2,09385465453717|2,09385465470394|2,09385466794649|2,09385555906757|2,09390453864699|2,09604651094303|2,16779655673272|3,93483489416442
1,97353168205944|2,05909660507032|2,06912910064105|2,07000689123875|2,0700659110525|2,07006906045543|2,07006919722902|2,0700692021553|2,07006920230684|2,07006920251849|2,07006921860348|2,07007025707117|2,07012513615071|2,07243738066195|2,14721490035924|3,93130081748955
1,95100233755455|2,03610212051991|2,04629503484305|2,04720900509249|2,04727215003841|2,04727562037021|2,04727577593192|2,04727578172806|2,04727578191314|2,04727578217908|2,04727580156007|2,04727700417921|2,04733820789707|2,04982630609631|2,12761351236256|3,92773264565529
1,92942246581371|2,01404282390193|2,02438778250124|2,0253374365763|2,02540477469996|2,02540858119184|2,02540875705724|2,0254087638248|2,02540876404872|2,02540876437979|2,0254087875595|2,02541017223589|2,025478136162|2,02814755712389|2,10892563297159|3,92413240738871
1,90872962802094|1,99285855118483|2,00334766000551|2,00433249616373|2,00440409041114|2,00440824807294|2,00440844579155|2,00440845363798|2,00440845390658|2,00440845431522|2,00440848184841|2,00441006760723|2,00448523734609|2,00734133816571|2,09109054290183|3,92050199383987
1,8888669799802|1,97249443213023|1,98312024133283|1,98413975394312|1,98421566246544|1,98422018607653|1,98422040722933|1,98422041626793|1,98422041658758|1,98422041708798|1,98422044958444|1,98422225658732|1,98430508738753|1,98735311366719|2,07405287743852|3,916843170938
1,86978264238959|1,95290030442423|1,96365577545458|1,96470945670461|1,96478973314248|1,96479463724444|1,9647948834415|1,96479489379135|1,96479489416899|1,96479489477726|1,96479493290475|1,96479698246565|1,96488793883591|1,96813302523252|2,05776203372867|3,913157590351
1,85142915582825|1,93403020534689|1,94490868095615|1,9459960222896|1,94608071603832|1,94608601492914|1,94608628780736|1,94608629959327|1,94608630003643|1,94608630077076|1,946086345258|1,94608865985786|1,94618821518932|1,9496353860159|2,04217165663088|3,90944679923775
1,83376300728178|1,91584192911184|1,92683710603224|1,92795759935794|1,92804675581474|1,92805246354438|1,92805276476536|1,92805277811777|1,92805277863458|1,92805277951546|1,92805283115514|1,92805543445532|1,92816407065014|1,93181824052597|2,02723919107252|3,90571224895254
1,8167442173454|1,89829664005943|1,90940254407134|1,91055568277913|1,91064934357384|1,91065547394084|1,91065580518885|1,9106558202438|1,91065582084301|1,91065582189336|1,91065588154515|1,91065879839983|1,91077700550583|1,91464298005049|2,01292549095198|3,90195530283678
1,80033597910628|1,88135853354499|1,89256949669791|1,89375477651066|1,89385297972084|1,89385954627002|1,89385990925006|1,89385992614909|1,8938599268401|1,8938599280855|1,89385999667905|1,89386325314637|1,89399152899774|1,89807400556503|1,99919447631067|3,89817724321301
1,78450434121483|1,86499453771074|1,87630517748593|1,87752209717232|1,877624877524|1,87763189354491|1,87763228998091|1,87763230887095|1,87763230966383|1,87763231113272|1,87763238967072|1,87763601302289|1,87777486288684|1,8820784313348|1,98601283186891|3,89437927767921
1,76921792888187|1,84917405043032|1,86057925065491|1,8618273126237|1,86193470167885|1,86194218020499|1,86194261183803|1,86194263287137|1,86194263377685|1,86194263550074|1,8619427250619|1,86194674379424|1,86209668002351|1,8666258235175|1,97334974113785|3,89056254478759
1,75444769754307|1,83386870661723|1,84536359996003|1,84664231075334|1,8467543370849|1,84676229089354|1,84676275948026|1,84676278281441|1,84676278384394|1,84676278585762|1,84676288759971|1,84676733143862|1,84692887312978|1,85168796897572|1,96117665123611|3,88672811918029
1,74016671475666|1,81905217183291|1,83063212372989|1,83194099443034|1,8320576837859|1,83206612539843|1,83206663270943|1,83206665850705|1,83206665967279|1,83206666201456|1,83206677717743|1,83207167708737|1,83224534974492|1,83723867024995|1,94946706429543|3,8828770162444
1,72634996658217|1,8046999587461|1,81636055261967|1,81769909918397|1,81782047463876|1,81782941632148|1,81782996413985|1,81782999256868|1,81782999388352|1,81782999659544|1,81783012650399|1,81783551469343|1,81802184989956|1,82325356325807|1,93819635196418|3,8790101963405
1,71297418525237|1,79078926350719|1,80252628715776|1,80389403068736|1,8040201127875|1,80402956655282|1,80403015667275|1,80403018790545|1,80403018938307|1,80403019251116|1,80403033857837|1,80403624850478|1,80423578359481|1,80970995479746|1,92734159003763|3,87512856865175
1,70001769542094|1,77729881952913|1,78910825258991|1,79050471954794|1,79063552644449|1,79064550405248|1,7906461382779|1,79064617249202|1,79064617414684|1,79064617774138|1,79064634147126|1,79065280784519|1,79086608558859|1,79658667735246|1,91688141067668|3,87123299469452
1,68746027666156|1,76420876652422|1,77608676888184|1,77751149126399|1,77764703883869|1,77765755179886|1,77765823194218|1,77765826932004|1,77765827116728|1,77765827528303|1,77765845827359|1,77766551706176|1,77789308534874|1,78386395906688|1,90679587004006|3,86732429152648
1,67528304022363|1,75150053294788|1,76344343404117|1,76489594950722|1,76503625149035|1,76504731106368|1,76504803894458|1,76504807967318|1,76504808172889|1,76504808642534|1,76504829037153|1,76505597879907|1,76529839033274|1,7715233070413|1,89706632946026|3,86340323468351
1,66346831832755|1,73915673025428|1,75116101917265|1,75264087114436|1,75278593922535|1,75279755642655|1,75279833387086|1,75279837814176|1,7527983804228|1,75279838576449|1,7527986124611|1,75280696901289|1,75306478100683|1,75954740236838|1,8876753485506|3,85947056087306
1,65199956451721|1,72716105758435|1,73922337389514|1,74073011162526|1,7408799555566|1,74089214115653|1,74089296999511|1,74089301800436|1,74089302052845|1,74089302658519|1,74089327792976|1,74090234235094|1,74117611623222|1,74792000553375|1,87860658884912|3,85552697044842
1,64086126378599|1,71549821568936|1,72761534093053|1,72914851954721|1,72930314724216|1,72931591177034|1,72931679383807|1,72931684578609|1,72931684857182|1,72931685541901|1,7293171334147|1,72932694671029|1,72961724782796|1,73662587099216|1,86984472678984|3,85157312968522
1,63003885136183|1,70415382904925|1,7163226788301|1,71788185936038|1,71804127698476|1,71805463073208|1,71805556786685|1,71805562395834|1,7180556270252|1,71805563474409|1,7180559415025|1,7180665459363|1,71837394327517|1,72565066988384|1,86137537494972|3,84760967287943
1,61951863918128|1,69311437527804|1,70533199193639|1,7069167413116|1,70708095337036|1,70709490639178|1,70709590043358|1,70709596087744|1,70709596424583|1,70709597292383|1,7070963106678|1,70710774976044|1,70743281566018|1,71498091998856|1,85318501065449|3,84363720428357
1,60928774920563|1,68236712102295|1,69463066679195|1,69624055783804|1,69640956725665|1,69642412937408|1,69642518216409|1,69642524717329|1,69642525086453|1,6964252605955|1,69642563166191|1,69643795018815|1,69678126006776|1,70460392212857|1,84526091114183|3,83965629989631
1,59933405283854|1,67190006366182|1,68420681430434|1,68584142571914|1,68601523392045|1,68603041472561|1,68603152810536|1,68603159789688|1,68603160193324|1,68603161281782|1,68603201966029|1,68604526364557|1,68640739573301|1,6945077023293|1,83759109457974|3,8356675091188
1,58964611579519|1,66170187818833|1,67404921706066|1,67570813338023|1,6758867403569|1,67590254921426|1,67590372502483|1,67590379981952|1,67590380422427|1,67590381637015|1,67590426156176|1,67591847827803|1,67630001334509|1,6846809591308|1,8301642663235|3,83167135628972
1,58021314785223|1,65176186874734|1,66414728125755|1,66583009281331|1,66601349719623|1,66602994324598|1,6660311833272|1,66603126334975|1,66603126814711|1,66603128166939|1,66603176790532|1,6660470058662|1,66644852696855|1,67511301551587|1,82296976986833|3,82766834210979
1,57102495697526|1,64206992434614|1,65449099277579|1,65619729564386|1,6563854947668|1,65640258692782|1,65640389311758|1,65640397859633|1,65640398381158|1,65640399883307|1,65640452893324|1,65642083788842|1,65684293011074|1,66579377498346|1,81599754201923|3,82365894496531
1,5620719073797|1,63261647832254|1,64507087698302|1,64680027292716|1,64699326288782|1,6470110098607|1,64701238399421|1,64701247516116|1,6470124808206|1,64701249747213|1,64701307438378|1,64703050531285|1,6474737555191|1,65671368135097|1,80923807185443|3,81964362215942
1,55334488113246|1,62339247119825|1,63587796189598|1,63763005830509|1,63782783402297|1,63784624429299|1,63784768820215|1,63784778529279|1,63784779142379|1,63784780984458|1,63784843664476|1,63786704175035|1,63833203833906|1,64786368191649|1,802682363108|3,81562281105881
1,54483524294581|1,61438931658811|1,62690374437485|1,62867815419612|1,62888070946724|1,62889979130738|1,62890130682013|1,62890141007337|1,62890141670439|1,62890143704236|1,62890211694047|1,62892194964075|1,62940928230529|1,63923519365361|1,79632189963873|3,81159693016291
1,53653480785454|1,60559886987215|1,61814015905882|1,61993650072734|1,62014382827608|1,62016358975002|1,62016517868971|1,62016528834781|1,62016529550842|1,62016531792055|1,62016605426072|1,62018716918136|1,62069742867522|1,63082007214769|1,79014861368949|3,80756638010186
1,52843581150097|1,59701339936923|1,6095795497837|1,61139744714921|1,61160953867744|1,61162998764255|1,61163165182739|1,61163176813586|1,61163177585676|1,61163180050941|1,61163259677294|1,61165504973843|1,61218882764536|1,6226105830144|1,7841548566738|3,80353154456903
1,52053088278266|1,58862555977949|1,60121464325027|1,60305372550163|1,60327057173542|1,60329171584566|1,60329345708818|1,60329358029566|1,60329358860871|1,60329361567801|1,6032944754857|1,6033183235101|1,60387621201918|1,61459937556906|1,77833337225416|3,79949279119324
1,51281301864386|1,58042836768721|1,59303852473659|1,59489842632466|1,59512001705846|1,59514186376739|1,5951436838739|1,59514381423211|1,59514382317036|1,59514385284253|1,59514477995694|1,59517008123414|1,59575267291962|1,60677945854004|1,77267727150231|3,79545047235536
1,50527556081458|1,5724151789376|1,58504461566922|1,58692497622847|1,58715130036719|1,58717385693086|1,58717575770092|1,58717589546455|1,58717590506228|1,58717593753399|1,58717693586172|1,58720374975514|1,58781163736108|1,59914417764102|1,76718000995293|3,79140492595366
1,49791217432205|1,56457966772028|1,57722665288733|1,57912711715664|1,57935816275559|1,57938143623541|1,57938341946141|1,57938356488803|1,57938357518074|1,5793836106595|1,57938468425334|1,57941307128511|1,58004684751482|1,59168719483616|1,76183536638214|3,78735647612166
1,49071682761687|1,55691580720919|1,56957866945055|1,5714988871935|1,57173464149639|1,57175863876202|1,57176070622866|1,57176085957866|1,57176087060314|1,57176090930763|1,57176206236871|1,57179208420838|1,57245234151843|1,58440246914878|1,75663742315916|3,78330543390218
