0|8
0,03202|7,984
0,0928515358286821|7,953609604
0,179542778572722|7,91037253198637
0,289375824948185|7,8557636367007
0,419833738203418|7,79118685982511
0,568546399023264|7,7179739919516
0,733205979845806|7,63738408972794
0,911446705097871|7,55060337243739
1,10068869888873|7,45874537494465
1,2979522770943|7,36285108386475
1,49965775088026|7,26388874011459
1,70143745592642|7,16275296668942
1,89800121650413|7,06026289172398
2,08311154637336|6,95715900400067
2,24973477784605|6,85409862454278
2,3904290680947|6,7516501248376
2,49799780722789|6,65028637596754
2,56636969090446|6,5503783463686
2,59157214536824|6,45219019857472
2,57257478702917|6,35587752636976
2,51174605758124|6,26149034834166
2,41473392178915|6,1689819943274
2,28974842795519|6,07822408637669
2,14642241071551|5,9890266275588
1,99455668609683|5,90116113759417
1,84305415999738|5,81438418814539
1,69923057999739|5,72845877962316
1,56853534044754|5,64317167226256
1,45459966015115|5,55834573761233
1,35948281391687|5,47384730181436
1,28399734514722|5,38958909375918
1,22803120743362|5,30552973208159
1,19082364373839|5,22167074171932
1,17118027310009|5,13805198362931
1,16762942725801|5,05474620222983
1,17852911834903|4,97185320653636
1,20213585475698|4,88949403539964
1,23664576231587|4,80780532638174
1,28021687718703|4,72693401162765
1,33097991809843|4,64703239770676
1,38704361733141|4,56825364384005
1,44649978571132|4,49074762889141
1,50743255849454|4,41465718782129
1,56793551643118|4,34011469981458
1,62613940163083|4,26723902043909
1,6802517985741|4,19613276654729
1,72860836455647|4,12687998253722
1,76973304583049|4,05954423686221
1,80240245026525|3,99416721460413
1,82570757324513|3,93076788147513
1,8391048965242|3,86934229302158
1,84244896780698|3,80986410737927
1,83600017765507|3,75228582995958
1,8204044725909|3,69654077590016
1,79664565934854|3,64254568581188
1,76597493620814|3,59020387938118
1,72982543475979|3,53940878775728
1,68972118854234|3,49004767652746
1,64718981312649|3,44200536108763
1,60368651191587|3,39516772640381
1,56053439078043|3,34942489095915
1,51888317418598|3,30467389477284
1,4796858694115|3,26082083716073
1,44369109353631|3,21778243501922
1,41144777013854|3,17548701188161
1,3833186270388|3,13387495879475
1,3594991817735|3,09289872911508
1,34003946329366|3,05252244109676
1,32486639534823|3,01272116609949
1,31380542529194|2,97347997828775
1,30660054571079|2,93479283575923
1,30293229499151|2,89666135483016
1,30243363639225|2,85909353005995
1,30470381892416|2,82210244348031
1,30932043909014|2,78570499802513
1,31584997197865|2,74992070267947
1,32385704230935|2,71477053051616
1,33291267607588|2,68027586555627
1,34260172337843|2,64645755017571
1,35252958221774|2,61333504142677
1,36232828892281|2,58092568197266
1,37166197975927|2,54924408915877
1,38023167546021|2,5183016638969
1,38777930042917|2,48810621936661
1,3940908246632|2,45866172792637
1,39899841118555|2,42996818299542
1,40238146547926|2,40202157097733
1,40416651473175|2,37481394655069
1,40432589042477|2,34833360289045
1,40287524309656|2,32256532667647
1,39986997702085|2,29749072618473
1,39540074875483|2,2730886194419
1,38958822109032|2,24933546845071
1,38257729815816|2,22620584494193
1,37453108529008|2,20367291302942
1,36562481777212|2,18170891455841
1,35603998685865|2,16028564382521
1,34595886205907|2,13937489965972
1,3355595695972|2,11894890452072
1,32501184242819|2,09898068216096
1,31447351154181|2,07944438746636
1,30408776517408|2,06031558415452
1,29398116479113|2,0415714680334
1,28426237607606|2,02319103538958
1,27502155042065|2,00515519773244
1,26633027752658|1,98744684552479
1,25824202194039|1,97005086465915
1,25079295455963|1,95295411028913
1,24400309303489|1,93614534320807
1,23787767121511|1,91961513430477
1,23240866610973|1,90335574274886
1,22757642022291|1,88736097349967
1,22335130672485|1,87162601952678
1,21969539415876|1,85614729381272
1,21656407584127|1,8409222558071
1,21390763657367|1,82594923654667
1,21167273565834|1,81122726616835
1,20980379052423|1,7967559070418
1,20824424959821|1,78253509524969
1,20693774654311|1,76856499265793
1,20582913077011|1,75484585135395
1,20486537137435|1,74137789179325
1,20399633347909|1,72816119558747
1,20317542753036|1,71519561349311
1,20236013345754|1,70248068881919
1,20151240288036|1,69001559616685
1,20059894374446|1,67779909514145
1,19959139293|1,66582949844038
1,19846638350055|1,65410465351581
1,19720551432865|1,64262193683977
1,19579523082226|1,63137825966081
1,19422662634848|1,62037008403346
1,19249517467197|1,60959344782539
1,19060040426179|1,59904399735967
1,18854552564386|1,58871702633022
1,1863370230697|1,57860751963601
1,18398422162728|1,56871020081067
1,18149884053962|1,5590195817782
1,17889454279789|1,54953001373821
1,17618649047997|1,54023573807379
1,17339091414754|1,53113093627861
