-4|-4
-3,7599|-4
-3,5631922626688|-3,9995198
-3,39814108903161|-3,99864714492534
-3,25708944195832|-3,99744613281355
-3,13478103635994|-3,99596541943184
-3,02746208340035|-3,9942430506657
-2,93236536853334|-3,99230948873117
-2,84739705698101|-3,99018960049077
-2,77093784465275|-3,98790401540375
-2,70171192885901|-3,98547008306225
-2,63869792044134|-3,98290256675384
-2,58106662673245|-3,98021415746122
-2,52813658007176|-3,97741586239976
-2,47934159817101|-3,9745173038351
-2,43420669287009|-3,97152695242377
-2,39232989101633|-3,96845231190467
-2,35336831908355|-3,96530006706289
-2,31702741338172|-3,96207620356693
-2,28305245555357|-3,95878610598656
-2,25122186126886|-3,9554346386857
-2,22134180699748|-3,95202621313086
-2,19324188950104|-3,9485648443186
-2,16677159059062|-3,94505419840896
-2,14179737576663|-3,94149763319332
-2,11820029622316|-3,93789823267847
-2,09587399383665|-3,93425883680556
-2,07472303122817|-3,93058206711962
-2,05466148591|-3,92687034904784
-2,03561176039238|-3,92312593132156
-2,01750356999316|-3,91935090297971
-2,00027307772429|-3,91554720831373
-1,98386215157543|-3,91171666005255
-1,96821772418447|-3,9078609510356
-1,9532912385747|-3,9039816645819
-1,9390381665748|-3,90008028372988
-1,92541758888842|-3,89615819949557
-1,91239182767225|-3,89221671827436
-1,89992612401405|-3,88825706849316
-1,88798835394882|-3,8842804066042
-1,87654877767142|-3,88028782249889
-1,86557981744197|-3,87628034440923
-1,85505586037232|-3,8722589433553
-1,84495308285582|-3,86822453718933
-1,83524929387976|-3,86417799428066
-1,82592379485945|-3,86012013687986
-1,81695725396748|-3,85605174419582
-1,80833159321402|-3,85197355521536
-1,80002988677187|-3,84788627129136
-1,79203626924231|-3,84379055852232
-1,78433585272938|-3,83968704994376
-1,77691465173674|-3,83557634754933
-1,76975951502681|-3,83145902415771
-1,76285806368929|-3,82733562513945
-1,75619863475887|-3,82320667001655
-1,74977022980164|-3,81907265394603
-1,74356246795898|-3,81493404909774
-1,73756554299746|-3,81079130593546
-1,7317701839653|-3,80664485440959
-1,72616761910147|-3,8024951050687
-1,7207495426829|-3,79834245009677
-1,71550808453003|-3,79418726428194
-1,71043578192116|-3,79002990592243
-1,70552555369302|-3,78587071767443
-1,70077067632818|-3,78171002734647
-1,69616476185073|-3,77754814864443
-1,69170173737009|-3,77338538187084
